sequence	trait1	metadata_NSTI
Amphibacillus_indicireducens-_-AB665218--_C40_T	3835427.81788095	0.04575
Amphibacillus_jilinensis-_-AMWI01000052--_Y1_T	3835427.81788095	0.10751
Amphibacillus_marinus-_-GU213062--_J1_T	3835427.81788095	0.10328
Amphibacillus_sediminis-_-AB682134--_NBRC_103570_T	3835427.81788095	0.09393
Amphibacillus_tropicus-_-AF418602--_Z-7792_T	3835427.81788095	0.11619
Amphiplicatus_metriothermophilus-_-KF153051--_GU51_T	3680705.3279461	0.262091
Amphritea_atlantica-_-AM156910--_M41_T	4498591.36545986	0.16007
Amphritea_balenae-_-AB330883--_JAMM_1525_T	4498591.36545986	0.16693
Amphritea_japonica-_-AB330881--_JAMM_1866_T	4498591.36545986	0.16346
Amphritea_opalescens-_-MH050426--_ANRC-JH13_T	4498591.36545986	0.16969
Amphritea_pacifica-_-MW578282--_ZJ14W_T	4498591.36545986	0.17181
Ampullimonas_aquatilis-_-JX458401--_B15.09-116_T	4582857.49605357	0.101071
Amycolatopsis_acidicola-_-MN399887--_K81G1_T	8020676.34393943	0.07648
Amycolatopsis_acididurans-_-MT124453--_K13G38_T	8020676.34393943	0.09134
Amycolatopsis_acidiphila-_-GU132436--_2-5_T	8020676.34393943	0.08434
Amycolatopsis_aidingensis-_-MZ348539--_YIM96748_T	8020676.34393943	0.0887
Amycolatopsis_alba-_-AF051340--_DSM_44262_T	8020676.34393943	0.06021
Amycolatopsis_albidiflava-_-AB327251--_NBRC_100337_T	8020676.34393943	0.07296
Amycolatopsis_albispora-_-KT751086--_WP1_T	8020676.34393943	0.07796
Amycolatopsis_alkalitolerans-_-MK614053--_SYSUP0005_T	8020676.34393943	0.09863
Amycolatopsis_anabasis-_-KX119422--_EGI_650086_T	8020676.34393943	0.07712
Amycolatopsis_antarctica-_-KX084451--_AU-A3.2_T	8020676.34393943	0.06228
Amycolatopsis_arida-_-FJ526746--_RA45_T	8034136.12045875	0.09753
Amycolatopsis_australiensis-_-AY129753--_GY048_T	8020676.34393943	0.13874
Amycolatopsis_azurea-_-AJ400709--_IMSNU_20053T_T	8020676.34393943	0.02123
Amycolatopsis_balhimycina-_-AJ508239--_DSM_44591_T	8020676.34393943	0.13728
Amycolatopsis_bartoniae-_-HQ651729--_SF26_T	8020676.34393943	0.08302
Amycolatopsis_benzoatilytica-_-ARPK01000001--_AK_16/65_T	8020676.34393943	0.09979
Amycolatopsis_bullii-_-HQ651730--_SF27_T	8020676.34393943	0.1126
Amycolatopsis_cappadoca-_-KX608880--_AG28_T	8020676.34393943	0.0537
Amycolatopsis_cihanbeyliensis-_-JN989302--_BNT52_T	8020676.34393943	0.08516
Amycolatopsis_circi-_-HQ021202--_S1.3_T	8020676.34393943	0.0871
Amycolatopsis_coloradensis-_-AJ293753--_MSNU_22096T_T	8020676.34393943	0.04534
Amycolatopsis_decaplanina-_-AJ508237--_DSM_44594_T	8020676.34393943	0.01627
Amycolatopsis_dendrobii-_-LC575120--_DR6-1_T	8020676.34393943	0.06021
Amycolatopsis_deserti-_-AF453717--_GY024_T	8020676.34393943	0.03066
Amycolatopsis_dongchuanensis-_-JN656710--_YIM_75904_T	8020676.34393943	0.08796
Amycolatopsis_eburnea-_-MH598363--_GLM-1_T	8020676.34393943	0.13522
Amycolatopsis_echigonensis-_-AB248535--_LC2_T	8020676.34393943	0.08355
Amycolatopsis_endophytica-_-HM153799--_KLBMP_1221_T	8020676.34393943	0.0247
Amycolatopsis_equina-_-HQ021204--_SE-8-3_T	8020676.34393943	0.08783
Amycolatopsis_eurytherma-_-AJ000285--_NT202_LTP__T	8020676.34393943	0.03106
Amycolatopsis_granulosa-_-AF466101--_GY307_T	8020676.34393943	0.02707
Amycolatopsis_halotolerans-_-DQ000196--_N4-6_T	8020676.34393943	0.08072
Amycolatopsis_helveola-_-AB327253--_TT_00-43_-=_NBRC_103394-_T	8020676.34393943	0.07294
Amycolatopsis_hippodromi-_-HQ021203--_S3.6_T	8020676.34393943	0.08784
Amycolatopsis_iheyensis-_-ON833096--_OK19-0408T	8020676.34393943	0.10855
Amycolatopsis_jejuensis-_-DQ000200--_N7-3_T	8020676.34393943	0.10474
Amycolatopsis_jiangsuensis-_-JQ819253--_KLBMP_1262_T	8020676.34393943	0.07734
Amycolatopsis_jiguanensis-_-KU646989--_CFHS01580__T	8020676.34393943	0.06227
Amycolatopsis_kentuckyensis-_-AY183357--_NRRL_B-24129_T	8020676.34393943	0.12388
Amycolatopsis_keratiniphila-_-AJ508238--_DSM_44586_T	8020676.34393943	0.02193
Amycolatopsis_keratiniphila_subsp._keratiniphila-_-AJ278496--_DSM_44409T_T	8020676.34393943	0.02555
Amycolatopsis_lexingtonensis-_-AY183358--_NRRL_B-24131_T	8020676.34393943	0.11899
Amycolatopsis_lurida-_-AJ293755--_IMSNU_20057T_T	8020676.34393943	0.01911
Amycolatopsis_magusensis-_-HQ157190--_KT2025_T	8020676.34393943	0.09151
Amycolatopsis_marina-_-EU329845--_Ms392A_T	8020676.34393943	0.08565
Amycolatopsis_mediterranei-_-AJ293754--_IMSNU_20056T_T	8020676.34393943	0.13732
Amycolatopsis_minnesotensis-_-DQ076482--_32U-2_T	8020676.34393943	0.0602
Amycolatopsis_nigrescens-_-ARVW01000001--_CSC17Ta-90_T	8020676.34393943	0.05737
Amycolatopsis_niigatensis-_-AB248537--_LC11_T	8020676.34393943	0.08214
Amycolatopsis_nivea-_-KP232907--_CFH_S0261_T	8020676.34393943	0.07506
Amycolatopsis_oliviviridis-_-LC225637--_SCM_MK2-4_T	8020676.34393943	0.02477
Amycolatopsis_orientalis-_-AJ400711--_IMSNU_20058T_T	8020676.34393943	0.03046
Amycolatopsis_palatopharyngis-_-AF479268--_1Bdz_T	8020676.34393943	0.08286
Amycolatopsis_panacis-_-MH266043--_YIMPH21725_T	8020676.34393943	0.11198
Amycolatopsis_pigmentata-_-AB327254--_TT_99-32_-=_NBRC_103392-_T	8020676.34393943	0.07145
Amycolatopsis_pithecellobii-_-GQ381311--_RM579_T	8020676.34393943	0.11831
Amycolatopsis_plumensis-_-AY262825--_SBHS_Strp1_T	8020676.34393943	0.12249
Amycolatopsis_pretoriensis-_-AY183356--_NRRL_B-24133_T	8020676.34393943	0.11902
Amycolatopsis_regifaucium-_-AY129760--_GY080_T	8020676.34393943	0.00989
Amycolatopsis_rhabdoformis-_-KF779477--_SB026_T	8020676.34393943	0.13554
Amycolatopsis_rhizosphaerae-_-LC333387--_DH51B-4-3_T	8020676.34393943	0.09482
Amycolatopsis_rifamycinica-_-AY083603--_DSM_46095_T	8020676.34393943	0.11966
Amycolatopsis_roodepoortensis-_-KF771257--_JS72_T	8020676.34393943	0.03333
Amycolatopsis_ruanii-_-HQ668524--_NMG112_T	8020676.34393943	0.01764
Amycolatopsis_rubida-_-AF222022--_13.4_T	8020676.34393943	0.08373
Amycolatopsis_saalfeldensis-_-DQ792500--_2406-001_T	8020676.34393943	0.05876
Amycolatopsis_sacchari-_-AF223354--_K24_LTP__T	8020676.34393943	0.09008
Amycolatopsis_samaneae-_-GQ381310--_RM287_T	8020676.34393943	0.15159
Amycolatopsis_silviterrae-_-KR818707--_C12CA1_T	8020676.34393943	0.0949
Amycolatopsis_speibonae-_-KF771262--_M29_T	8020676.34393943	0.01487
Amycolatopsis_stemonae-_-LC011703--_ST1-08_T	8020676.34393943	0.13666
Amycolatopsis_suaedae-_-MG757753--_8-3EHSu_T	8020676.34393943	0.08492
Amycolatopsis_sulphurea-_-AJ293756--_IMSNU_20060T_T	8020676.34393943	0.10269
Amycolatopsis_taiwanensis-_-DQ160215--_0345M-7_T	8020676.34393943	0.06803
Amycolatopsis_thailandensis-_-FJ581021--_CMU-PLA07_T	8020676.34393943	0.0397
Amycolatopsis_thermalba-_-HQ668525--_SF45_T	8020676.34393943	0.0249
Amycolatopsis_thermoflava-_-AF052390--_N1165_T	8020676.34393943	0.00211
Amycolatopsis_thermophila-_-AY129774--_GY088_T	8020676.34393943	0.02403
Amycolatopsis_tolypomycina-_-AJ293757--_IMSNU_20061T_T	8020676.34393943	0.12248
Amycolatopsis_tucumanensis-_-DQ886938--_ABO_T	8020676.34393943	0.03175
Amycolatopsis_ultiminotia-_-FM177516--_RP-AC36_T	8020676.34393943	0.11981
Amycolatopsis_umgeniensis-_-DQ110876--_UM16_T	8020676.34393943	0.03756
Amycolatopsis_vancoresmycina-_-AJ508240--_DSM_44592_T	8020676.34393943	0.10553
Amycolatopsis_vastitatis-_-LT621741--_H5_T	8020676.34393943	0.14657
Amycolatopsis_viridis-_-AF466095--_GY115_T	8020676.34393943	0.02851
Amycolatopsis_xuchangensis-_-KP232909--_CFH_S0322__T	8020676.34393943	0.09151
Amycolatopsis_xylanica-_-FJ529702--_CPCC_202699_T	8020676.34393943	0.07299
Amylibacter_cionae-_-KX790330--_H-12_T	4051663.25941943	0.093561
Amylibacter_kogurei-_-KY463497--_4G11_T	4051663.25941943	0.132031
Amylibacter_lutimaris-_-MF113253--_m18_T	4051663.25941943	0.092791
Amylibacter_marinus-_-AB917595--_2-3_T	4051663.25941943	0.122381
Amylibacter_ulvae-_-KR492890--_KMM_6515_T	4051663.25941943	0.126181
Amylolactobacillus_amylophilus-_-HE573913--_CIP_102988_T	2398557.60614455	0.12065
Amylolactobacillus_amylotrophicus-_-HE573917--_CIP_109878_T	2398557.60614455	0.11998
Anaeroarcus_burkinensis-_-AJ010961--_DSM_6283-T-_T	2646417.75772265	0.179941
Anaerobacillus_alkalidiazotrophicus-_-EU143680--_MS_6_T	4181496.32820099	0.11385
Anaerobacillus_alkalilacustris-_-DQ675454--_Z-0521_T	4181496.32820099	0.12157
Anaerobacillus_alkaliphilus-_-LN610499--_B16-10_T	4181496.32820099	0.10688
Anaerobacillus_arseniciselenatis-_-AJ865469--_DSM_15340_T	4181496.32820099	0.11728
Anaerobacillus_isosaccharinicus-_-KJ852652--_NB2006_T	4181496.32820099	0.10688
Anaerobacterium_chartisolvens-_-AB793710--_T-1-35_T	3965268.87661685	0.162271
Anaerobiospirillum_succiniciproducens-_-U96412--_ATCC_29305_T	4564500.36677739	0.26322
Anaerobiospirillum_thomasii-_-AJ420985--_DSM_11806T_T	4564500.36677739	0.25573
Anaerobium_acetethylicum-_-FMKA01000073--_GluBS11_w_T	3710077.06343515	0.140421
Anaerobranca_californiensis-_-AY064218--_PAOHA-2_T	3481430.09830967	0.28267
Anaerobranca_gottschalkii-_-AF203703--_LBS3_LTP__T	3481430.09830967	0.27484
Anaerobranca_horikoshii-_-U21809--_YLP138_T	3481430.09830967	0.29186
Anaerobranca_zavarzinii-_-EF190921--_JW/VK-KS5Y_T	3481430.09830967	0.28195
Anaerobutyricum_hallii-_-L34621--_ATCC_27751_T	3819292.86866211	0.17543
Anaerobutyricum_soehngenii-_-AJ270490--_L2-7_T	3819292.86866211	0.17536
Anaerocella_delicata-_-AB298736--_WN081_T	4318437.67514936	0.242152
Anaerococcus_degeneri-_-AM176528--_gpac104_T	3612710.78101551	0.45905
Anaerococcus_hydrogenalis-_-ABXA01000039--_DSM_7454_T	3612710.78101551	0.48109
Anaerococcus_jeddahensis-_-LN866994--_SB3T	3612710.78101551	0.47192
Anaerococcus_lactolyticus-_-AB673373--_JCM_8140_T	3612710.78101551	0.43909
Anaerococcus_murdochii-_-DQ911243--_WAL_17230_T	3612710.78101551	0.46452
Anaerococcus_nagyae-_-KU043522--_ENR0686_T	3612710.78101551	0.44469
Anaerococcus_octavius-_-Y07841--_NCTC_9810_T	3612710.78101551	0.4522
Anaerococcus_pacaensis-_-HM587325--_9403502_T	3612710.78101551	0.43519
Anaerococcus_porci-_-MN537453--_DSM_101005_T	3612710.78101551	0.46548
Anaerococcus_prevotii-_-CP001708--_DSM_20548_T	3612710.78101551	0.4555
Anaerococcus_rubeinfantis-_-LN881592--_mt16_T	3612710.78101551	0.47471
Anaerococcus_senegalensis-_-JF824805--_JC48_T	3612710.78101551	0.4841
Anaerococcus_tetradius-_-ACGC01000107--_ATCC_35098_T	3612710.78101551	0.44772
Anaerococcus_vaginalis-_-AB691575--_JCM_8138_T	3612710.78101551	0.47683
Anaerocolumna_aminovalerica-_-X73436--_DSM_1283_T	3623141.60155392	0.10844
Anaerocolumna_cellulosilytica-_-AB298755--_SN021_T	3623141.60155392	0.09499
Anaerocolumna_chitinilytica-_-LC020489--_CTTW_T	3623141.60155392	0.09616
Anaerocolumna_jejuensis-_-AY494606--_HY-35-12_T	3623141.60155392	0.11989
Anaerocolumna_sedimenticola-_-CP048000--_CBA3638_T	3623141.60155392	0.10982
Anaerocolumna_xylanovorans-_-AF116920--_HESP1-_DSM_12503_T	3623141.60155392	0.12123
Anaerofilum_agile-_-X98011--_F-_DSM_4272_T	3588234.62304864	0.30013
Anaerofilum_hominis-_-MT905147--_BX8_T	3588234.62304864	0.26533
Anaerofilum_pentosovorans-_-X97852--_Fae-_DSM_7168_T	3588234.62304864	0.29519
Anaerofustis_stercorihominis-_-ABIL02000005--_DSM_17244_T	3612710.78101551	0.213501
Anaeroglobus_geminatus-_-AF338413--_AIP313.00-_CIP_106856-_CCUG_44773_T	2224636.55224005	0.142311
Anaerohalosphaera_lusitana-_-KY471010--_ST-NAGAB-D1_T	4340215.13074438	0.190932
Anaerolinea_thermolimosa-_-AB109437--_IMO-1_T	3931167.24256295	0.1008
Anaeromicrobium_sediminis-_-KJ137882--_DY2726D_T	3898430.53228305	0.158391
Anaeromicropila_herbilytica-_-AP024169--_TB5T	3710077.06343515	0.14715
Anaeromonas_frigoriresistens-_-MN620507--_D2Q-11_T	3612710.78101551	0.26927
Anaeromonas_gelatinilytica-_-MN620493--_D2Q-14_T	3612710.78101551	0.27208
Anaeromusa_acidaminophila-_-AF071415--_DSM_3853_T	2646417.75772265	0.182021
Anaeromyxobacter_diazotrophicus-_-LC488723--_Red267T	6169161.17465135	0.06888
Anaeromyxobacter_oryzae-_-LC505062--_Red232T	6169161.17465135	0.04861
Anaeromyxobacter_paludicola-_-LC505063--_Red630T	6169161.17465135	0.08125
Anaeropeptidivorans_aminofermentans-_-OW711693--_M3/9T	3819292.86866211	0.265961
Anaerophaga_thermohalophila-_-AJ418048--_Fru22_T	4603635.87356908	0.156102
Anaeroplasma_abactoclasticum-_-M25050--_ATCC_27879_LTP__T	1769902.18084576	0.2035
Anaeroplasma_bactoclasticum-_-M25049--_JR-_ATCC_27112_T	1769902.18084576	0.23701
Anaeroplasma_varium-_-M23934--_A2-T-_AYCC_43167_T	1769902.18084576	0.23627
Anaerorhabdus_furcosa-_-HM038002--_ATCC_25662_T	2280885.38192892	0.180191
Anaerosacchariphilus_hominis-_-MT905176--_NSJ-68_T	3708616.07368136	0.11985
Anaerosacchariphilus_polymeriproducens-_-KU886099--_MCWD5_T	3881425.2936913	0.121381
Anaerosalibacter_bizertensis-_-HQ534365--_C5BEL_T	3612710.78101551	0.32568
Anaerosalibacter_massiliensis-_-CCEZ01000065--_WGS_T	3612710.78101551	0.3327
Anaerosinus_glycerini-_-AJ010960--_DSM_5192-T-_T	2646417.75772265	0.196711
Anaerosolibacter_carboniphilus-_-KF601947--_IRF19_T	3898430.53228305	0.119951
Anaerosoma_tenue-_-ON668121--_M08DHB_/type_materialtype_strain_of_Anaerosoma_tenueT	3815707.09254918	0.214332
Anaerosphaera_aminiphila-_-AB298735--_WN036_T	3612710.78101551	0.37288
Anaerosphaera_multitolerans-_-MK138668--_GS7-6-2_T	3612710.78101551	0.37235
Anaerospora_hongkongensis-_-AY372050--_HKU15_T	2646417.75772265	0.217621
Anaerosporobacter_faecicola-_-MT197381--_KCTC_15857_T	3710077.06343515	0.15263
Anaerosporobacter_mobilis-_-AY534872--_IMSNU_40011_T	3710077.06343515	0.15332
Anaerosporomusa_subterranea-_-KX268498--_RU4_T	2646417.75772265	0.201651
Anaerostipes_amylophilus-_-JAOQJG000000000--_H1_26_T	3710077.06343515	0.15904
Anaerostipes_butyraticus-_-AB616134--_JCM_17466_T	3710077.06343515	0.15817
Anaerostipes_caccae-_-ABAX03000031--_DSM_14662_T	3710077.06343515	0.16083
Anaerostipes_faecalis-_-MT534274--_AGMB03513T	3710077.06343515	0.15553
Anaerostipes_hadrus-_-FR749932--_DSM_3319_T	3710077.06343515	0.15975
Anaerostipes_hominis-_-KY703633--_BG01T	3710077.06343515	0.15658
Anaerostipes_rhamnosivorans-_-JX273468--_1y-2_T	3710077.06343515	0.15867
Anaerotaenia_torta-_-AB298768--_FH052_T	3623141.60155392	0.068611
Anaerotalea_alkaliphila-_-MN617093--_F-3ap_T	3819292.86866211	0.232141
Anaerotignum_aminivorans-_-AB298756--_SH021_T	3819292.86866211	0.26053
Anaerotignum_faecicola-_-MK439508--_KGMB03357_T	3819292.86866211	0.25105
Anaerotignum_lactatifermentans-_-AY033434--_G17_T	3819292.86866211	0.25037
Anaerotignum_neopropionicum-_-X76746--_DSM_3847_T	3819292.86866211	0.26844
Anaerotignum_propionicum-_-AB649276--_JCM_1430_T	3819292.86866211	0.25636
Anaerotruncus_colihominis-_-AJ315980--_14565_T	3588234.62304864	0.206591
Anaerovibrio_lipolyticus-_-AB034191--_ATCC_33276_T	2646417.75772265	0.32069
Anaerovibrio_slackiae-_-MN537540--_DSM_108025_T	2646417.75772265	0.29712
Anaerovirgula_multivorans-_-AB201750--_SCA_T	3898530.02028164	0.036511
Anaerovorax_odorimutans-_-AJ251215--_NorPut_T	3652277.45434623	0.124961
Anaplasma_bovis-_-U03775--_no_culture_T	1791462.9660588	0.13953
Anaplasma_phagocytophilum-_-U02521--_Webster_T	1791462.9660588	0.13595
Anatilimnocola_aggregata-_-MK559973--_ETA_A8T	6121003.80167632	0.108621
Anatilimnocola_floriformis-_-OP020302--_PX40_/type_materialtype_strain_of_Anatilimnocola_floriformisT	6121003.80167632	0.110611
Ancalomicrobium_adetum-_-AB681798--_NBRC_102456_T	4242334.39094891	0.144771
Ancylobacter_amanitiformis-_-AJ535709--_NCIMB_1785_T	4685661.64203215	0.14642
Ancylobacter_aquaticus-_-AB681795--_NBRC_102453_T	4685661.64203215	0.11636
Ancylobacter_defluvii-_-KC243678--_SK15_T	4685661.64203215	0.09754
Ancylobacter_dichloromethanicus-_-EU589386--_DM16_T	4685661.64203215	0.1142
Ancylobacter_gelatini-_-MW287270--_A5.8_T	4685661.64203215	0.10982
Ancylobacter_koreensis-_-AB681299--_NBRC_100963_T	4685661.64203215	0.12435
Ancylobacter_lacus-_-MK931436--_F30L_T	4685661.64203215	0.08228
Ancylobacter_moscoviensis-_-MN497247--_3C_/type_materialtype_strain_of_Ancylobacter_moscoviensisT	4685661.64203215	0.12218
Ancylobacter_multivorans-_-AF004845--_DM13_T	4685661.64203215	0.159091
Ancylobacter_novellus-_-CP002026--_DSM_506_T	4685661.64203215	0.12218
Ancylobacter_oerskovii-_-AM778407--_DSM_18746_=_NS05_T	4685661.64203215	0.09601
Ancylobacter_plantiphilus-_-MK931437--_1TC_T	4685661.64203215	0.09974
Ancylobacter_polymorphus-_-AY211516--_DSM_2457_T	4685661.64203215	0.11638
Ancylobacter_pratisalsi-_-KX021302--_E130_T	4685661.64203215	0.12591
Ancylobacter_rudongensis-_-AY056830--_AS1.1761_T	4685661.64203215	0.10547
Ancylobacter_sonchi-_-KY492736--_Osot_T	4685661.64203215	0.09897
Ancylobacter_tetraedralis-_-AJ535708--_DSM_5895_T	4685661.64203215	0.14715
Ancylobacter_vacuolatus-_-AY211515--_DSM_1277_T	4685661.64203215	0.11202
Ancylomarina_longa-_-KP200692--_T3-2_S1-C_T	4523327.3363037	0.2065
Ancylomarina_salipaludis-_-MK577405--_SHSM-M15__T	4523327.3363037	0.20966
Ancylomarina_subtilis-_-KP214056--_FA102_T	4523327.3363037	0.20959
Ancylothrix_terrestris-_-KT819199--_10PC_T	3512881.57510581	0.279271
Anderseniella_baltica-_-AM712634--_BA141_T	4163733.67742202	0.149951
Andreesenia_angusta-_-L34612--_ATCC_43737_T	3612710.78101551	0.273641
Andreprevotia_chitinilytica-_-DQ836355--_JS11-7_T	3913159.25561846	0.22236
Andreprevotia_lacus-_-EU287926--_GFC-1_T	3913159.25561846	0.21678
Aneurinibacillus_aneurinilyticus-_-X94194--_DSM_5562_T	4021538.79192561	0.15811
Aneurinibacillus_danicus-_-AB112725--_NCIMB_13288T_T	4021538.79192561	0.15382
Aneurinibacillus_migulanus-_-X94195--_DSM_2895_T	4021538.79192561	0.1588
Aneurinibacillus_sediminis-_-KU324479--_1-10M-8-7-50_T	4021538.79192561	0.16328
Aneurinibacillus_soli-_-KJ739787--_CB4_T	4021538.79192561	0.17386
Aneurinibacillus_terranovensis-_-AJ715385--_LMG_22483_T	4021538.79192561	0.17106
Aneurinibacillus_thermoaerophilus-_-X94196--_L420-91_T	4021538.79192561	0.16569
Aneurinibacillus_tyrosinisolvens-_-AB899818--_LL-002_T	4021538.79192561	0.18061
Angustibacter_aerolatus-_-JQ639056--_7402J-48_T	4089005.89541325	0.14856
Angustibacter_luteus-_-AB512285--_TT07R-79_T	4089005.89541325	0.16057
Angustibacter_peucedani-_-FM998037--_RS-50_T	4089005.89541325	0.16206
Angustibacter_speluncae-_-LT719160--_YC2-20_T	4089005.89541325	0.13675
Anianibacter_salinarum-_-MW691205--_ASV31_/type_materialtype_strain_of_Anianibacter_salinarumT	4350404.78754511	0.130901
Annwoodia_aquaesulis-_-HE971728--_DSM_4255_T	3913159.25561846	0.148001
Anoxybacillus_ayderensis-_-AF001963--_AB04_T	2921402.52958744	0.00847
Anoxybacillus_bogrovensis-_-AM409184--_NBIMCC_8427=DSM_17956_T	3443815.78618905	0.08328
Anoxybacillus_caldiproteolyticus-_-AY327448--_ATCC_BAA-818-_DSM_15730_T	3443815.78618905	0.04563
Anoxybacillus_calidus-_-FJ430012--_C161ab_T	3443815.78618905	0.07547
Anoxybacillus_contaminans-_-AJ551330--_LMG_21881_T	3443815.78618905	0.01791
Anoxybacillus_eryuanensis-_-GQ153549--_E-112_T	3033589.22283596	0.03303
Anoxybacillus_flavithermus_subsp._flavithermus-_-Z26932--_DSM_2641_T	3033589.22283596	0.01584
Anoxybacillus_flavithermus_subsp._yunnanensis-_-HM016869--_E13_T	3033589.22283596	0.02892
Anoxybacillus_geothermalis-_-KJ722458--_ATCC_BAA-2555_T	3443815.78618905	0.05392
Anoxybacillus_kamchatkensis-_-AF510985--_JW/VK-KG4_T	2921402.52958744	0.00481
Anoxybacillus_karvacharensis-_-MK418417--_K-103T	3033589.22283596	0.01792
Anoxybacillus_kaynarcensis-_-EU926955--_D1021_T	3033589.22283596	0.01685
Anoxybacillus_kestanbolensis-_-AY248711--_K4_T	3033589.22283596	0.03428
Anoxybacillus_mongoliensis-_-EF654664--_T4_T	3033589.22283596	0.02478
Anoxybacillus_rupiensis-_-AJ879076--_DSM_17127_T	3443815.78618905	0.05598
Anoxybacillus_sediminis-_-MG661737--_YIM_73012_T	3591320.89995779	0.06701
Anoxybacillus_tengchongensis-_-FJ438370--_T-11_T	3033589.22283596	0.03439
Anoxybacillus_tepidamans-_-FN428691--_R-35643_T	3443815.78618905	0.0484
Anoxybacillus_thermarum-_-JF292514--_DSM_17141_T	2921402.52958744	0.00641
Anoxybacillus_vitaminiphilus-_-FJ474084--_3nP4_T	3443815.78618905	0.05037
Anoxybacillus_voinovskiensis-_-AB110008--_TH13_T	3443815.78618905	0.0062
Anoxybacter_fermentans-_-KC794015--_DY22613_T	3599716.80844126	0.216552
Anoxynatronum_buryatiense-_-EU315116--_Su22_T	3898530.02028164	0.15688
Anoxynatronum_sibiricum-_-AF522323--_Z-7981_T	3898530.02028164	0.15729
Anseongella_ginsenosidimutans-_-EU370954--_Gsoil_524_T	4994025.710671	0.204381
Antarcticibacterium_arcticum-_-MN100311--_PAMC_28998_T	3974713.92375431	0.15551
Antarcticibacterium_flavum-_-KY985303--_JB01H24_T	3974713.92375431	0.15058
Antarcticimicrobium_luteum-_-MK246204--_318-1_T	4308809.82654167	0.07457
Antarcticimicrobium_sediminis-_-MK120109--_S4J41_T	4308809.82654167	0.08336
Antarcticimonas_flava-_-EF554365--_IMCC3175_T	3790440.74761414	0.161331
Antarcticirhabdus_aurantiaca-_-MK881160--_R10T	5718168.45551251	0.162801
Antarctobacter_heliothermus-_-Y11552--_EL-219_T	4350404.78754511	0.19516
Antarctobacter_jejuensis-_-KF986570--_13-2-B6_T	4350404.78754511	0.17178
Anthropogastromicrobium_aceti-_-JAOQJH000000000--_H6_35_T	4014777.81427744	0.190981
Antribacter_gilvus-_-MH792121--_CFH_30434_T	4175860.35026364	0.09226
Antribacter_soli-_-MZ871505--_KLBMP_9083T	4175860.35026364	0.0958
Antricoccus_suffuscus-_-LN827957--_C4-31_T	5400090.88227576	0.122441
Antrihabitans_stalactiti-_-MK605288--_YC2-7_T	5713107.92301932	0.11372
Antrihabitans_stalagmiti-_-MK312465--_YC3-6T	5713107.92301932	0.11092
Apibacter_adventoris-_-KT149221--_wkB301_T	3817682.48184115	0.18854
Apibacter_mensalis-_-LN713847--_LMG_28357_T	3817682.48184115	0.19776
Apibacter_muscae-_-MK695946--_G8_T	3817682.48184115	0.18732
Apibacter_raozihei-_-MH608349--_HY041_T	3817682.48184115	0.18607
Apilactobacillus_apinorum-_-JX099541--_Fhon13N_T	2546948.25086674	0.14682
Apilactobacillus_apisilvae-_-OM986478--_SG5_A10T	2546948.25086674	0.1185
Apilactobacillus_kunkeei-_-Y11374--_YH-15_T	2546948.25086674	0.13499
Apilactobacillus_micheneri-_-KT833121--_Hlig3_T	2546948.25086674	0.11781
